@relation 'parsejson'
@attribute probe_id numeric
% dsfail.py
@attribute dsfail_rt numeric
@attribute dsfail_size numeric
@attribute dsfail_flags numeric %% header bit flags (decimal)
@attribute dsfail_rcode numeric %% response code
@attribute dsfail_qcount numeric %% query count
@attribute dsfail_acount numeric %% answer count
@attribute dsfail_nscount numeric %% authority count
@attribute dsfail_arcount numeric %% additional count
@attribute dsfail_rdata string %% rdata of first reply
% nxdomain.py
@attribute nxd_rt numeric %% response time
@attribute nxd_size numeric %% response size
@attribute nxd_rcode numeric %% response code
% dnskey.py
@attribute dnskey_rt numeric    %% response time
@attribute dnskey_size numeric  %% response size
@attribute dnskey_flags numeric %% header bit flags (decimal)
@attribute dnskey_rcode numeric %% response code
% nsid.py
@attribute nsid_rt numeric    %% response time
@attribute nsid_flags numeric %% header bit flags (decimal)
@attribute nsid_rcode numeric %% response code
% chaos.py
@attribute chaos1_rt numeric % response time
@attribute chaos1_size numeric % response size
@attribute chaos1_rcode numeric % response code
@attribute chaos1_version_bind numeric % request field
@attribute chaos1_version_hostname numeric % request field
@attribute chaos1_resp string % response string
% chaos.py
@attribute chaos2_rt numeric % response time
@attribute chaos2_size numeric % response size
@attribute chaos2_rcode numeric % response code
@attribute chaos2_version_bind numeric % request field
@attribute chaos2_version_hostname numeric % request field
@attribute chaos2_resp string % response string
% whoami.py
@attribute whoami_rt numeric %% response time
@attribute whoami_ip string %% resolver ip address
@attribute whoami_asn numeric %% resolver asn
% ipv6.py
@attribute ipv6_rt numeric %% response time
@attribute ipv6_size numeric %% response size
@attribute ipv6_rcode numeric %% response code
% class
@attribute ok {1,0}
@data
6099,486.562,39,33154,2,1,0,0,0,N/A,273.047,105,3,50.971,31,33664,0,53.347,33152,0,59.767,30,2,1,0,N/A,52.095,42,2,0,1,N/A,50.332,173.194.91.88,15169,54.712,74,0,1
6106,206.576,39,33154,2,1,0,0,0,N/A,33.832,105,3,33.931,31,33664,0,35.767,33152,0,33.713,30,2,1,0,N/A,34.319,42,2,0,1,N/A,33.476,74.125.46.6,15169,33.636,74,0,1
6107,249.145,39,33154,2,1,0,0,0,N/A,56.301,105,3,59.506,31,33664,0,60.931,33152,0,1.027,30,2,1,0,N/A,0.813,42,2,0,1,N/A,60.27,172.217.32.129,15169,60.583,74,0,1
6109,20.14,39,33154,2,1,0,0,0,N/A,6.929,105,3,7.067,31,33664,0,14.071,33152,0,6.958,30,2,1,0,N/A,7.074,42,2,0,1,N/A,6.887,173.194.169.76,15169,6.888,74,0,1
6110,246.438,39,33154,2,1,0,0,0,N/A,3.786,105,3,3.818,31,33664,0,22.284,33152,0,4.08,30,2,1,0,N/A,4.127,42,2,0,1,N/A,3.683,74.125.47.154,15169,4.197,74,0,1
6111,161.526,39,33154,2,1,0,0,0,N/A,10.421,105,3,10.487,31,33664,0,51.168,33152,0,10.412,30,2,1,0,N/A,11.2,42,2,0,1,N/A,11.293,173.194.98.2,15169,10.166,74,0,1
6112,133.659,39,33154,2,1,0,0,0,N/A,1.005,105,3,0.914,31,33664,0,39.138,33152,0,0.792,30,2,1,0,N/A,0.97,42,2,0,1,N/A,0.872,74.125.181.14,15169,37.104,74,0,1
6124,140.921,39,33154,2,1,0,0,0,N/A,3.257,105,3,24.147,31,33664,0,32.388,33152,0,3.042,30,2,1,0,N/A,3.014,42,2,0,1,N/A,22.833,74.125.47.9,15169,23.877,74,0,1
6125,257.408,39,33154,2,1,0,0,0,N/A,25.819,105,3,26.041,31,33664,0,61.526,33152,0,1.272,30,2,1,0,N/A,1.332,42,2,0,1,N/A,1.367,74.125.72.147,15169,26.194,74,0,1
6129,119.772,39,33154,2,1,0,0,0,N/A,6.571,105,3,6.377,31,33664,0,6.39,33152,0,6.252,30,2,1,0,N/A,6.47,42,2,0,1,N/A,6.169,173.194.169.76,15169,6.042,74,0,1
6132,342.338,39,33154,2,1,0,0,0,N/A,30.229,105,3,29.32,31,33664,0,31.016,33152,0,29.199,30,2,1,0,N/A,29.174,42,2,0,1,N/A,29.822,173.194.171.7,15169,29.807,74,0,1
6137,261.336,39,33154,2,1,0,0,0,N/A,5.577,105,3,7.627,31,33664,0,5.959,33152,0,5.906,30,2,1,0,N/A,5.979,42,2,0,1,N/A,5.829,173.194.169.76,15169,5.463,74,0,1
6139,379.183,39,33154,2,1,0,0,0,N/A,2098.22,105,3,1.158,31,33664,0,4.466,33152,0,0.736,30,2,1,0,N/A,0.793,42,2,0,1,N/A,1.686,172.217.32.141,15169,0.877,74,0,1
6141,317.382,39,33154,2,1,0,0,0,N/A,14.889,105,3,15.778,31,33664,0,24.213,33152,0,15.617,30,2,1,0,N/A,15.579,42,2,0,1,N/A,15.604,74.125.47.140,15169,19.313,74,0,1
6142,206.499,39,33154,2,1,0,0,0,N/A,1.376,105,3,1822.95,31,33664,0,61.215,33152,0,1.108,30,2,1,0,N/A,1.198,42,2,0,1,N/A,25.665,74.125.72.147,15169,26.091,74,0,1
6145,397.322,39,33154,2,1,0,0,0,N/A,60.408,105,3,61.972,31,33664,0,66.158,33152,0,59.415,30,2,1,0,N/A,60.076,42,2,0,1,N/A,61.94,74.125.41.14,15169,48.107,74,0,1
6148,91.589,39,33154,2,1,0,0,0,N/A,27.186,105,3,28.387,31,33664,0,28.628,33152,0,14.114,30,2,1,0,N/A,14.031,42,2,0,1,N/A,52.74,74.125.44.146,15169,53.587,74,0,1
6152,124.773,39,33154,2,1,0,0,0,N/A,11.444,105,3,29.557,31,33664,0,17.008,33152,0,17.886,30,2,1,0,N/A,15.82,42,2,0,1,N/A,15.309,74.125.181.12,15169,29.464,74,0,1
6154,285.852,39,33154,2,1,0,0,0,N/A,35.497,105,3,33.463,31,33664,0,36.946,33152,0,35.445,30,2,1,0,N/A,35.591,42,2,0,1,N/A,37.728,74.125.73.89,15169,33.376,74,0,1
6155,20.831,39,33154,2,1,0,0,0,N/A,9.533,105,3,10.002,31,33664,0,11.248,33152,0,9.493,30,2,1,0,N/A,9.228,42,2,0,1,N/A,9.426,74.125.44.86,15169,9.543,74,0,1
6158,438.01,39,33154,2,1,0,0,0,N/A,2.483,105,3,38.709,31,33664,0,40.124,33152,0,2.398,30,2,1,0,N/A,2.289,42,2,0,1,N/A,36.564,74.125.41.70,15169,37.964,74,0,1
6159,308.681,39,33154,2,1,0,0,0,N/A,53.738,105,3,48.548,31,33664,0,778.41,33152,0,74.18,30,2,1,0,N/A,41.325,42,2,0,1,N/A,47.273,74.125.73.87,15169,32.878,74,0,1
6160,443.481,39,33154,2,1,0,0,0,N/A,223.831,105,3,3.653,31,33664,0,3.402,33152,0,2.105,30,2,1,0,N/A,2.369,42,2,0,1,N/A,2.816,173.194.91.87,15169,1.884,74,0,1
6161,93.094,39,33154,2,1,0,0,0,N/A,63.077,105,3,80.321,31,33664,0,63.095,33152,0,63.094,30,2,1,0,N/A,63.083,42,2,0,1,N/A,62.73,74.125.42.138,15169,80.745,74,0,1
6162,648.393,39,33154,2,1,0,0,0,N/A,23.606,105,3,23.367,31,33664,0,152.82,33152,0,23.488,30,2,1,0,N/A,23.27,42,2,0,1,N/A,23.253,173.194.171.13,15169,25.664,74,0,1
6165,100.595,39,33154,2,1,0,0,0,N/A,1.422,105,3,6.786,31,33664,0,8.225,33152,0,1.673,30,2,1,0,N/A,1.813,42,2,0,1,N/A,1.292,74.125.181.208,15169,1.524,74,0,1
6169,457.979,39,33154,2,1,0,0,0,N/A,14.372,105,3,15.23,31,33664,0,18.116,33152,0,14.685,30,2,1,0,N/A,14.718,42,2,0,1,N/A,14.884,74.125.190.30,15169,14.841,74,0,1
6171,236.199,39,33154,2,1,0,0,0,N/A,16.128,105,3,16.15,31,33664,0,21.549,33152,0,15.878,30,2,1,0,N/A,15.662,42,2,0,1,N/A,16.198,74.125.47.9,15169,16.597,74,0,1
6172,235.181,39,33154,2,1,0,0,0,N/A,8.268,105,3,14.397,31,33664,0,18.276,33152,0,8.457,30,2,1,0,N/A,7.227,42,2,0,1,N/A,8.372,74.125.181.208,15169,13.735,74,0,1
6173,204.765,39,33154,2,1,0,0,0,N/A,23.398,105,3,23.507,31,33664,0,26.22,33152,0,23.579,30,2,1,0,N/A,23.483,42,2,0,1,N/A,1402.02,74.125.181.7,15169,24.667,74,0,1
6174,222.408,39,33154,2,1,0,0,0,N/A,1.498,105,3,1.646,31,33664,0,11.207,33152,0,2.508,30,2,1,0,N/A,2.438,42,2,0,1,N/A,9.426,74.125.73.65,15169,1.408,74,0,1
6175,605.471,39,33154,2,1,0,0,0,N/A,5.349,105,3,4.811,31,33664,0,6.654,33152,0,5.319,30,2,1,0,N/A,5.166,42,2,0,1,N/A,4.986,173.194.169.76,15169,4.92,74,0,1
6178,13.974,39,33154,2,1,0,0,0,N/A,6.617,105,3,6.404,31,33664,0,7.792,33152,0,5.928,30,2,1,0,N/A,5.919,42,2,0,1,N/A,5.987,173.194.169.76,15169,5.921,74,0,1
6182,216.702,39,33154,2,1,0,0,0,N/A,21.575,105,3,13.128,31,33664,0,21.863,33152,0,14.078,30,2,1,0,N/A,13.017,42,2,0,1,N/A,20.865,74.125.181.12,15169,27.5,74,0,1
6183,176.323,39,33154,2,1,0,0,0,N/A,18.88,105,3,18.142,31,33664,0,20.561,33152,0,18.725,30,2,1,0,N/A,18.291,42,2,0,1,N/A,18.838,173.194.169.76,15169,18.703,74,0,1
6185,274.727,39,33154,2,1,0,0,0,N/A,0.977,105,3,0.933,31,33664,0,18.24,33152,0,0.676,30,2,1,0,N/A,0.788,42,2,0,1,N/A,0.774,74.125.47.141,15169,0.789,74,0,1
6186,224.67,39,33154,2,1,0,0,0,N/A,13.932,105,3,14.824,31,33664,0,15.731,33152,0,12.691,30,2,1,0,N/A,13.457,42,2,0,1,N/A,13.501,74.125.47.12,15169,13.559,74,0,1
6187,311.656,39,33154,2,1,0,0,0,N/A,179.503,105,3,180.301,31,33664,0,180.966,33152,0,16.882,30,2,1,0,N/A,16.762,42,2,0,1,N/A,17.267,74.125.181.208,15169,178.676,74,0,1
6190,245.452,39,33154,2,1,0,0,0,N/A,2.315,105,3,8.893,31,33664,0,19.893,33152,0,1.41,30,2,1,0,N/A,2.645,42,2,0,1,N/A,2.205,74.125.181.208,15169,2.014,74,0,1
6192,218.975,39,33154,2,1,0,0,0,N/A,7.951,105,3,7.832,31,33664,0,20.408,33152,0,7.514,30,2,1,0,N/A,7.823,42,2,0,1,N/A,7.721,74.125.46.6,15169,8.218,74,0,1
6193,248.154,39,33154,2,1,0,0,0,N/A,3.839,105,3,3.776,31,33664,0,21.308,33152,0,3.813,30,2,1,0,N/A,3.932,42,2,0,1,N/A,3.962,74.125.181.14,15169,3.838,74,0,1
6195,103.905,39,33154,2,1,0,0,0,N/A,9.135,105,3,16.304,31,33664,0,18.114,33152,0,9.163,30,2,1,0,N/A,10.537,42,2,0,1,N/A,9.867,74.125.181.1,15169,9.931,74,0,1
6197,123.627,39,33154,2,1,0,0,0,N/A,23.431,105,3,6.959,31,33664,0,25.058,33152,0,6.878,30,2,1,0,N/A,6.81,42,2,0,1,N/A,6.879,74.125.73.79,15169,22.574,74,0,1
6198,462.127,39,33154,2,1,0,0,0,N/A,17.024,105,3,26.696,31,33664,0,27.526,33152,0,16.967,30,2,1,0,N/A,16.942,42,2,0,1,N/A,16.853,74.125.46.6,15169,17.12,74,0,1
6199,273.369,39,33154,2,1,0,0,0,N/A,31.465,105,3,30.762,31,33664,0,32.307,33152,0,30.72,30,2,1,0,N/A,30.729,42,2,0,1,N/A,30.981,74.125.47.140,15169,31.09,74,0,1
6200,245.495,39,33154,2,1,0,0,0,N/A,0.912,105,3,17.816,31,33664,0,18.834,33152,0,0.745,30,2,1,0,N/A,1.272,42,2,0,1,N/A,0.973,74.125.47.12,15169,17.515,74,0,1
6208,240.213,39,33154,2,1,0,0,0,N/A,56.994,105,3,57.229,31,33664,0,56.724,33152,0,21.671,30,2,1,0,N/A,21.446,42,2,0,1,N/A,21.679,74.125.76.11,15169,39.542,74,0,1
6209,244.653,39,33154,2,1,0,0,0,N/A,15.285,105,3,14.881,31,33664,0,16.958,33152,0,15.001,30,2,1,0,N/A,14.799,42,2,0,1,N/A,14.795,74.125.181.194,15169,15.622,74,0,1
6210,157.838,39,33154,2,1,0,0,0,N/A,6.875,105,3,6.354,31,33664,0,6.576,33152,0,0.925,30,2,1,0,N/A,1.024,42,2,0,1,N/A,6.229,173.194.170.13,15169,6.173,74,0,1
6212,190.637,39,33154,2,1,0,0,0,N/A,28.948,105,3,28.973,31,33664,0,36.349,33152,0,28.73,30,2,1,0,N/A,28.75,42,2,0,1,N/A,36.59,74.125.72.147,15169,28.876,74,0,1
6213,278.269,39,33154,2,1,0,0,0,N/A,13.788,105,3,13.609,31,33664,0,14.595,33152,0,13.467,30,2,1,0,N/A,13.526,42,2,0,1,N/A,13.562,74.125.47.4,15169,30.86,74,0,1
6216,101.132,39,33154,2,1,0,0,0,N/A,21.133,105,3,19.594,31,33664,0,44.737,33152,0,12.758,30,2,1,0,N/A,12.759,42,2,0,1,N/A,19.293,173.194.101.6,15169,374.353,74,0,1
6219,143.59,39,33154,2,1,0,0,0,N/A,16.2,105,3,1.364,31,33664,0,18.421,33152,0,1.333,30,2,1,0,N/A,1.532,42,2,0,1,N/A,1.354,173.194.170.13,15169,1.501,74,0,1
6222,465.588,39,33154,2,1,0,0,0,N/A,21.678,105,3,21.791,31,33664,0,21.218,33152,0,6.806,30,2,1,0,N/A,6.56,42,2,0,1,N/A,46.499,74.125.44.86,15169,45.363,74,0,1
6224,352.151,39,33154,2,1,0,0,0,N/A,216.062,105,3,215.654,31,33664,0,218.21,33152,0,7.119,30,2,1,0,N/A,7.087,42,2,0,1,N/A,214.347,74.125.47.4,15169,215.681,74,0,1
6228,252.414,39,33154,2,1,0,0,0,N/A,35.71,105,3,29.04,31,33664,0,106.633,33152,0,28.771,30,2,1,0,N/A,28.822,42,2,0,1,N/A,28.753,74.125.72.147,15169,28.598,74,0,1
6229,311.698,39,33154,2,1,0,0,0,N/A,27.776,105,3,28.171,31,33664,0,28.165,33152,0,3.493,30,2,1,0,N/A,3.378,42,2,0,1,N/A,3.304,74.125.183.200,15169,3.466,74,0,1
6233,309.813,39,33154,2,1,0,0,0,N/A,216.204,105,3,215.437,31,33664,0,223.435,33152,0,6.778,30,2,1,0,N/A,7.319,42,2,0,1,N/A,214.569,74.125.181.7,15169,215.941,74,0,1
6238,154.22,39,33154,2,1,0,0,0,N/A,16.682,105,3,16.39,31,33664,0,17.849,33152,0,16.098,30,2,1,0,N/A,15.867,42,2,0,1,N/A,15.829,74.125.47.141,15169,16.051,74,0,1
6239,24.352,39,33154,2,1,0,0,0,N/A,16.963,105,3,11.651,31,33664,0,18.52,33152,0,13.937,30,2,1,0,N/A,13.666,42,2,0,1,N/A,13.796,173.194.170.13,15169,14.041,74,0,1
6240,547.208,39,33154,2,1,0,0,0,N/A,47.466,105,3,49.617,31,33664,0,50.203,33152,0,24.824,30,2,1,0,N/A,23.876,42,2,0,1,N/A,46.64,173.194.91.87,15169,44.967,74,0,1
6241,198.251,39,33154,2,1,0,0,0,N/A,5.269,105,3,4.377,31,33664,0,13.492,33152,0,5.306,30,2,1,0,N/A,4.485,42,2,0,1,N/A,12.427,74.125.47.141,15169,12.971,74,0,1
6243,110.339,39,33154,2,1,0,0,0,N/A,8.276,105,3,6.442,31,33664,0,20.819,33152,0,8.893,30,2,1,0,N/A,9.713,42,2,0,1,N/A,7.592,173.194.169.76,15169,19.394,74,0,1
6247,75.737,39,33154,2,1,0,0,0,N/A,17.667,105,3,17.077,31,33664,0,19.072,33152,0,16.845,30,2,1,0,N/A,16.879,42,2,0,1,N/A,17.186,74.125.44.86,15169,17.134,74,0,1
6250,139.674,39,33154,2,1,0,0,0,N/A,16.419,105,3,16.472,31,33664,0,34.454,33152,0,16.29,30,2,1,0,N/A,16.383,42,2,0,1,N/A,16.27,74.125.47.5,15169,16.424,74,0,1
6251,290.462,39,33154,2,1,0,0,0,N/A,9.822,105,3,9.867,31,33664,0,20.736,33152,0,9.517,30,2,1,0,N/A,9.601,42,2,0,1,N/A,9.821,74.125.46.3,15169,10.13,74,0,1
6253,250.688,39,33154,2,1,0,0,0,N/A,21.632,105,3,21.716,31,33664,0,30.227,33152,0,5.795,30,2,1,0,N/A,5.815,42,2,0,1,N/A,5.784,74.125.47.150,15169,21.885,74,0,1
6254,158.21,39,33154,2,1,0,0,0,N/A,5.737,105,3,6.175,31,33664,0,9.865,33152,0,18.918,30,2,1,0,N/A,5.216,42,2,0,1,N/A,5.582,173.194.169.76,15169,5.767,74,0,1
6256,223.636,39,33154,2,1,0,0,0,N/A,1.429,105,3,1.24,31,33664,0,1.424,33152,0,1.305,30,2,1,0,N/A,1.291,42,2,0,1,N/A,1.304,74.125.47.154,15169,1.363,74,0,1
6257,94.426,39,33154,2,1,0,0,0,N/A,23.505,105,3,23.286,31,33664,0,25.049,33152,0,22.494,30,2,1,0,N/A,22.671,42,2,0,1,N/A,22.972,173.194.90.9,15169,129.75,74,0,1
6259,46.33,39,33154,2,1,0,0,0,N/A,11.193,105,3,10.453,31,33664,0,13.678,33152,0,10.629,30,2,1,0,N/A,10.653,42,2,0,1,N/A,29.055,74.125.183.78,15169,10.46,74,0,1
6260,243.689,39,33154,2,1,0,0,0,N/A,30.546,105,3,30.044,31,33664,0,47.829,33152,0,29.99,30,2,1,0,N/A,28.47,42,2,0,1,N/A,28.922,74.125.47.141,15169,28.539,74,0,1
6261,447.378,39,33154,2,1,0,0,0,N/A,81.147,105,3,82.397,31,33664,0,82.687,33152,0,28.631,30,2,1,0,N/A,29.116,42,2,0,1,N/A,28.657,172.217.32.134,15169,30.532,74,0,1
6264,244.524,39,33154,2,1,0,0,0,N/A,168.868,105,3,7.878,31,33664,0,43.049,33152,0,0.595,30,2,1,0,N/A,0.589,42,2,0,1,N/A,8.396,74.125.183.200,15169,7.684,74,0,1
6265,97.352,39,33154,2,1,0,0,0,N/A,9.533,105,3,9.533,31,33664,0,10.631,33152,0,0.778,30,2,1,0,N/A,0.776,42,2,0,1,N/A,0.878,74.125.115.131,15169,8.821,74,0,1
6268,123.646,39,33154,2,1,0,0,0,N/A,1.957,105,3,1.61,31,33664,0,18.25,33152,0,1.494,30,2,1,0,N/A,1.581,42,2,0,1,N/A,1.597,173.194.169.76,15169,1.509,74,0,1
6269,370.489,39,33154,2,1,0,0,0,N/A,8.531,105,3,8.348,31,33664,0,20.616,33152,0,8.212,30,2,1,0,N/A,8.202,42,2,0,1,N/A,8.079,74.125.46.6,15169,8.453,74,0,1
6271,102.848,39,33154,2,1,0,0,0,N/A,6.152,105,3,1.236,31,33664,0,8.018,33152,0,0.93,30,2,1,0,N/A,1.267,42,2,0,1,N/A,1.006,74.125.73.89,15169,0.95,74,0,1
6272,127.007,39,33154,2,1,0,0,0,N/A,1.619,105,3,16.339,31,33664,0,23.636,33152,0,1.188,30,2,1,0,N/A,1.206,42,2,0,1,N/A,15.968,74.125.47.154,15169,15.512,74,0,1
6273,447.897,39,33154,2,1,0,0,0,N/A,1.58,105,3,1.633,31,33664,0,13.952,33152,0,1.337,30,2,1,0,N/A,1.61,42,2,0,1,N/A,1.71,173.194.98.2,15169,1.233,74,0,1
10001,19.087,39,33154,2,1,0,0,0,N/A,11.32,105,3,11.489,31,33664,0,12.257,33152,0,11.416,30,2,1,0,N/A,12.25,42,2,0,1,N/A,12.168,173.194.170.13,15169,11.346,74,0,1
10012,45.268,39,33154,2,1,0,0,0,N/A,37.077,105,3,36.405,31,33664,0,37.077,33152,0,36.215,30,2,1,0,N/A,36.269,42,2,0,1,N/A,36.151,173.194.170.13,15169,35.636,74,0,1
10022,107.417,39,33154,2,1,0,0,0,N/A,11.069,105,3,11.019,31,33664,0,11.816,33152,0,10.992,30,2,1,0,N/A,11.279,42,2,0,1,N/A,11.252,173.194.170.13,15169,11.243,74,0,1
10026,241.158,39,33154,2,1,0,0,0,N/A,20.025,105,3,35.88,31,33664,0,1759.77,33152,0,19.832,30,2,1,0,N/A,19.605,42,2,0,1,N/A,34.876,74.125.181.193,15169,34.775,74,0,1
10034,140.918,39,33154,2,1,0,0,0,N/A,28.988,105,3,29.712,31,33664,0,29.81,33152,0,28.899,30,2,1,0,N/A,27.966,42,2,0,1,N/A,28.056,74.125.47.141,15169,29.191,74,0,1
10039,92.118,39,33154,2,1,0,0,0,N/A,34.914,105,3,15.562,31,33664,0,36.298,33152,0,20.694,30,2,1,0,N/A,17.325,42,2,0,1,N/A,15.185,74.125.19.10,15169,21.545,74,0,1
10047,222.301,39,33154,2,1,0,0,0,N/A,2.86,105,3,2.759,31,33664,0,2.358,33152,0,2.387,30,2,1,0,N/A,2.837,42,2,0,1,N/A,2.613,74.125.47.4,15169,2.592,74,0,1
10052,240.698,39,33154,2,1,0,0,0,N/A,23.947,105,3,9.678,31,33664,0,26.401,33152,0,9.114,30,2,1,0,N/A,9.534,42,2,0,1,N/A,9.297,74.125.47.5,15169,9.96,74,0,1
10058,217.609,39,33154,2,1,0,0,0,N/A,13.193,105,3,29.276,31,33664,0,13.792,33152,0,12.803,30,2,1,0,N/A,13.469,42,2,0,1,N/A,13.093,74.125.181.14,15169,13.176,74,0,1
10061,242.772,39,33154,2,1,0,0,0,N/A,14.515,105,3,14.697,31,33664,0,15.598,33152,0,13.702,30,2,1,0,N/A,14.595,42,2,0,1,N/A,13.648,74.125.47.154,15169,29.248,74,0,1
10065,242.083,39,33154,2,1,0,0,0,N/A,11.558,105,3,11.414,31,33664,0,10.58,33152,0,10.601,30,2,1,0,N/A,11.301,42,2,0,1,N/A,11.141,74.125.47.5,15169,25.734,74,0,1
10067,39.08,39,33154,2,1,0,0,0,N/A,38.445,105,3,37.948,31,33664,0,38.383,33152,0,37.724,30,2,1,0,N/A,37.937,42,2,0,1,N/A,37.216,74.125.47.9,15169,37.125,74,0,1
10074,417.055,39,33154,2,1,0,0,0,N/A,19.315,105,3,4.149,31,33664,0,23.469,33152,0,2.009,30,2,1,0,N/A,2.277,42,2,0,1,N/A,3.728,172.217.32.137,15169,3.825,74,0,1
10077,110.247,39,33154,2,1,0,0,0,N/A,14.114,105,3,14.461,31,33664,0,15.127,33152,0,15.348,30,2,1,0,N/A,15.138,42,2,0,1,N/A,14.256,173.194.170.13,15169,15.017,74,0,1
10087,58.891,39,33154,2,1,0,0,0,N/A,26.111,105,3,25.991,31,33664,0,27.374,33152,0,25.723,30,2,1,0,N/A,26.137,42,2,0,1,N/A,25.89,74.125.181.194,15169,25.841,74,0,1
10089,287.458,39,33154,2,1,0,0,0,N/A,25.527,105,3,38.534,31,33664,0,32.875,33152,0,23.049,30,2,1,0,N/A,29.167,42,2,0,1,N/A,31.532,74.125.47.154,15169,20.62,74,0,1
10093,225.986,39,33154,2,1,0,0,0,N/A,32.912,105,3,35.002,31,33664,0,37.711,33152,0,9.229,30,2,1,0,N/A,9.535,42,2,0,1,N/A,9.3,74.125.181.5,15169,8.701,74,0,1
10105,8.123,39,33154,2,1,0,0,0,N/A,6.418,105,3,7.466,31,33664,0,9.012,33152,0,6.766,30,2,1,0,N/A,7.184,42,2,0,1,N/A,6.722,173.194.170.13,15169,8.148,74,0,1
10117,257.861,39,33154,2,1,0,0,0,N/A,6.456,105,3,6.357,31,33664,0,6.607,33152,0,6.367,30,2,1,0,N/A,6.574,42,2,0,1,N/A,6,74.125.47.135,15169,6.249,74,0,1
10124,138.217,39,33154,2,1,0,0,0,N/A,22.066,105,3,20.92,31,33664,0,46.448,33152,0,20.93,30,2,1,0,N/A,21.76,42,2,0,1,N/A,21.079,74.125.47.135,15169,22.024,74,0,1
10138,125.506,39,33154,2,1,0,0,0,N/A,33.372,105,3,31.789,31,33664,0,31.179,33152,0,19.447,30,2,1,0,N/A,19.059,42,2,0,1,N/A,20.368,74.125.44.82,15169,57.802,74,0,1
10139,35.372,39,33154,2,1,0,0,0,N/A,19.577,105,3,19.551,31,33664,0,18.647,33152,0,19.607,30,2,1,0,N/A,17.943,42,2,0,1,N/A,26.736,74.125.181.6,15169,17.711,74,0,1
10141,162.725,39,33154,2,1,0,0,0,N/A,15.12,105,3,14.443,31,33664,0,13.76,33152,0,13.626,30,2,1,0,N/A,14.338,42,2,0,1,N/A,29.959,173.194.169.76,15169,15.074,74,0,1
10159,283.106,39,33154,2,1,0,0,0,N/A,88.101,105,3,110.758,31,33664,0,65.257,33152,0,84.678,30,2,1,0,N/A,64.436,42,2,0,1,N/A,64.976,74.125.47.154,15169,76.061,74,0,1
10162,248.879,39,33154,2,1,0,0,0,N/A,5.804,105,3,43.424,31,33664,0,43.826,33152,0,5.594,30,2,1,0,N/A,5.738,42,2,0,1,N/A,5.664,74.125.181.208,15169,43.68,74,0,1
10179,164.458,39,33154,2,1,0,0,0,N/A,2.623,105,3,12.768,31,33664,0,2.969,33152,0,2.318,30,2,1,0,N/A,5.085,42,2,0,1,N/A,2.423,74.125.46.6,15169,2.587,74,0,1
10180,121.564,39,33154,2,1,0,0,0,N/A,6.756,105,3,7.135,31,33664,0,9.072,33152,0,6.93,30,2,1,0,N/A,6.996,42,2,0,1,N/A,7.705,173.194.169.76,15169,6.873,74,0,1
10185,363.674,39,33154,2,1,0,0,0,N/A,149.575,105,3,114.522,31,33664,0,117.353,33152,0,107.017,30,2,1,0,N/A,110.588,42,2,0,1,N/A,153.447,74.125.183.200,15169,142.947,74,0,1
10188,233.35,39,33154,2,1,0,0,0,N/A,21.368,105,3,21.694,31,33664,0,24.002,33152,0,20.738,30,2,1,0,N/A,21.468,42,2,0,1,N/A,21.301,173.194.170.13,15169,21.394,74,0,1
10200,546.549,39,33154,2,1,0,0,0,N/A,21.709,105,3,14.858,31,33664,0,14.447,33152,0,34.667,30,2,1,0,N/A,33.372,42,2,0,1,N/A,13.802,74.125.41.70,15169,20.35,74,0,1
10233,107.577,39,33154,2,1,0,0,0,N/A,15.276,105,3,14.332,31,33664,0,16.563,33152,0,14.249,30,2,1,0,N/A,15.261,42,2,0,1,N/A,14.844,74.125.181.12,15169,14.399,74,0,1
10234,144.545,39,33154,2,1,0,0,0,N/A,6.278,105,3,6.379,31,33664,0,9.152,33152,0,6.067,30,2,1,0,N/A,7.177,42,2,0,1,N/A,6.157,74.125.46.6,15169,17.155,74,0,1
10237,142.661,39,33154,2,1,0,0,0,N/A,11.559,105,3,13.106,31,33664,0,34.115,33152,0,11.962,30,2,1,0,N/A,11.595,42,2,0,1,N/A,12.608,74.125.47.141,15169,11.834,74,0,1
10239,27.312,39,33154,2,1,0,0,0,N/A,15.153,105,3,20.191,31,33664,0,15.627,33152,0,13.992,30,2,1,0,N/A,14.986,42,2,0,1,N/A,20.145,173.194.169.76,15169,15.729,74,0,1
10251,28.428,39,33154,2,1,0,0,0,N/A,26.911,105,3,32.784,31,33664,0,32.532,33152,0,26.777,30,2,1,0,N/A,27.173,42,2,0,1,N/A,32.339,173.194.170.13,15169,26.941,74,0,1
10252,344.796,39,33154,2,1,0,0,0,N/A,49.627,105,3,49.991,31,33664,0,50.542,33152,0,56.152,30,2,1,0,N/A,49.429,42,2,0,1,N/A,49.298,74.125.46.6,15169,49.512,74,0,1
10256,229.5,39,33154,2,1,0,0,0,N/A,18.534,105,3,19.364,31,33664,0,24.982,33152,0,18.075,30,2,1,0,N/A,18.59,42,2,0,1,N/A,18.991,74.125.181.5,15169,18.444,74,0,1
10262,50.712,39,33154,2,1,0,0,0,N/A,14.258,105,3,32.575,31,33664,0,31.534,33152,0,16.453,30,2,1,0,N/A,14.893,42,2,0,1,N/A,30.1,74.125.46.3,15169,30.444,74,0,1
