@relation 'parsejson'
@attribute probe_id numeric
% dsfail.py
@attribute dsfail_rt numeric
@attribute dsfail_size numeric
@attribute dsfail_flags numeric %% header bit flags (decimal)
@attribute dsfail_rcode numeric %% response code
@attribute dsfail_qcount numeric %% query count
@attribute dsfail_acount numeric %% answer count
@attribute dsfail_nscount numeric %% authority count
@attribute dsfail_arcount numeric %% additional count
@attribute dsfail_rdata string %% rdata of first reply
% nxdomain.py
@attribute nxd_rt numeric %% response time
@attribute nxd_size numeric %% response size
@attribute nxd_rcode numeric %% response code
% dnskey.py
@attribute dnskey_rt numeric    %% response time
@attribute dnskey_size numeric  %% response size
@attribute dnskey_flags numeric %% header bit flags (decimal)
@attribute dnskey_rcode numeric %% response code
% nsid.py
@attribute nsid_rt numeric    %% response time
@attribute nsid_flags numeric %% header bit flags (decimal)
@attribute nsid_rcode numeric %% response code
% chaos.py
@attribute chaos1_rt numeric % response time
@attribute chaos1_size numeric % response size
@attribute chaos1_rcode numeric % response code
@attribute chaos1_version_bind numeric % request field
@attribute chaos1_version_hostname numeric % request field
@attribute chaos1_resp string % response string
% chaos.py
@attribute chaos2_rt numeric % response time
@attribute chaos2_size numeric % response size
@attribute chaos2_rcode numeric % response code
@attribute chaos2_version_bind numeric % request field
@attribute chaos2_version_hostname numeric % request field
@attribute chaos2_resp string % response string
% whoami.py
@attribute whoami_rt numeric %% response time
@attribute whoami_ip string %% resolver ip address
@attribute whoami_asn numeric %% resolver asn
% ipv6.py
@attribute ipv6_rt numeric %% response time
@attribute ipv6_size numeric %% response size
@attribute ipv6_rcode numeric %% response code
% class
@attribute ok {1,0}
@data
4464,540.067,39,33154,2,1,0,0,0,N/A,82.227,105,3,84.98,31,33664,0,99.829,33152,0,75.531,30,2,1,0,N/A,98.428,42,2,0,1,N/A,79.421,173.194.93.13,15169,82.246,74,0,1
4465,247.897,39,33154,2,1,0,0,0,N/A,72.713,105,3,107.728,31,33664,0,94.309,33152,0,66.432,30,2,1,0,N/A,78.414,42,2,0,1,N/A,80.297,173.194.98.2,15169,84.492,74,0,1
4472,454.569,39,33154,2,1,0,0,0,N/A,88.211,105,3,89.09,31,33664,0,96.03,33152,0,81.092,30,2,1,0,N/A,95.53,42,2,0,1,N/A,83.138,74.125.46.6,15169,89.913,74,0,1
4473,192.819,39,33154,2,1,0,0,0,N/A,103.847,105,3,102.243,31,33664,0,119.941,33152,0,96.672,30,2,1,0,N/A,109.856,42,2,0,1,N/A,95.514,74.125.181.193,15169,105.082,74,0,1
4476,110.72,39,33154,2,1,0,0,0,N/A,105.528,105,3,83.474,31,33664,0,89.97,33152,0,78.115,30,2,1,0,N/A,90.118,42,2,0,1,N/A,75.659,173.194.169.76,15169,81.394,74,0,1
4477,273.562,39,33154,2,1,0,0,0,N/A,110.678,105,3,111.113,31,33664,0,117.552,33152,0,103.357,30,2,1,0,N/A,116.424,42,2,0,1,N/A,104.907,74.125.46.3,15169,113.146,74,0,1
4480,192.204,39,33154,2,1,0,0,0,N/A,100.404,105,3,101.832,31,33664,0,109.411,33152,0,115.481,30,2,1,0,N/A,105.89,42,2,0,1,N/A,93.622,74.125.181.14,15169,101.679,74,0,1
4481,70.502,39,33154,2,1,0,0,0,N/A,61.313,105,3,80.844,31,33664,0,83.518,33152,0,55.225,30,2,1,0,N/A,68.102,42,2,0,1,N/A,56.04,74.125.181.1,15169,60.248,74,0,1
4482,178.78,39,33154,2,1,0,0,0,N/A,71.742,105,3,91.46,31,33664,0,379.75,33152,0,157.952,30,2,1,0,N/A,79.745,42,2,0,1,N/A,74.328,173.194.169.76,15169,71,74,0,1
4484,65.719,39,33154,2,1,0,0,0,N/A,67.815,105,3,67.73,31,33664,0,78.49,33152,0,60.381,30,2,1,0,N/A,74.742,42,2,0,1,N/A,62.559,173.194.169.76,15169,68.115,74,0,1
4496,460.61,39,33154,2,1,0,0,0,N/A,95.319,105,3,96.689,31,33664,0,87.912,33152,0,75.193,30,2,1,0,N/A,87.059,42,2,0,1,N/A,73.591,74.125.46.3,15169,89.384,74,0,1
4498,266.898,39,33154,2,1,0,0,0,N/A,92.539,105,3,91.067,31,33664,0,97.004,33152,0,85.739,30,2,1,0,N/A,97.892,42,2,0,1,N/A,85.471,74.125.46.6,15169,92.354,74,0,1
4501,195.727,39,33154,2,1,0,0,0,N/A,74.627,105,3,72.69,31,33664,0,78.114,33152,0,287.469,30,2,1,0,N/A,77.981,42,2,0,1,N/A,65.782,173.194.170.13,15169,66.887,74,0,1
4503,83.73,39,33154,2,1,0,0,0,N/A,62.939,105,3,73.102,31,33664,0,68.329,33152,0,54.069,30,2,1,0,N/A,68.35,42,2,0,1,N/A,55.912,173.194.169.76,15169,60.354,74,0,1
4506,395.943,39,33154,2,1,0,0,0,N/A,105.916,105,3,108.328,31,33664,0,113.682,33152,0,99.243,30,2,1,0,N/A,112.911,42,2,0,1,N/A,100.548,173.194.98.2,15169,105.112,74,0,1
4509,314.965,39,33154,2,1,0,0,0,N/A,61.492,105,3,62.255,31,33664,0,72.615,33152,0,65.614,30,2,1,0,N/A,68.289,42,2,0,1,N/A,55.782,74.125.73.65,15169,63.019,74,0,1
4511,180.034,39,33154,2,1,0,0,0,N/A,65.182,105,3,62.08,31,33664,0,88.001,33152,0,53.93,30,2,1,0,N/A,68.062,42,2,0,1,N/A,55.97,74.125.47.154,15169,59.874,74,0,1
4513,227.26,39,33154,2,1,0,0,0,N/A,84.907,105,3,81.452,31,33664,0,84.715,33152,0,70.055,30,2,1,0,N/A,85.283,42,2,0,1,N/A,74.713,74.125.181.193,15169,74.998,74,0,1
4518,341.182,39,33154,2,1,0,0,0,N/A,86.833,105,3,94.927,31,33664,0,257.091,33152,0,109.282,30,2,1,0,N/A,91.297,42,2,0,1,N/A,78.722,74.125.47.150,15169,245.004,74,0,1
4519,383.038,39,33154,2,1,0,0,0,N/A,112.065,105,3,117.506,31,33664,0,119.725,33152,0,151.371,30,2,1,0,N/A,120.052,42,2,0,1,N/A,109.971,74.125.47.154,15169,273.382,74,0,1
4521,306.341,39,33154,2,1,0,0,0,N/A,83.207,105,3,62.289,31,33664,0,72.683,33152,0,53.918,30,2,1,0,N/A,68.081,42,2,0,1,N/A,63.901,74.125.47.154,15169,64.067,74,0,1
4522,178.518,39,33154,2,1,0,0,0,N/A,65.04,105,3,65.742,31,33664,0,76.204,33152,0,54.58,30,2,1,0,N/A,67.923,42,2,0,1,N/A,56.517,74.125.47.139,15169,60.674,74,0,1
4526,215.569,39,33154,2,1,0,0,0,N/A,80.488,105,3,81.476,31,33664,0,86.835,33152,0,73.157,30,2,1,0,N/A,123.795,42,2,0,1,N/A,76.133,173.194.169.76,15169,81.784,74,0,1
4528,99.365,39,33154,2,1,0,0,0,N/A,99.845,105,3,62.172,31,33664,0,100.487,33152,0,53.842,30,2,1,0,N/A,67.688,42,2,0,1,N/A,55.577,74.125.47.141,15169,92.589,74,0,1
4531,271.967,39,33154,2,1,0,0,0,N/A,95.479,105,3,93.541,31,33664,0,98.63,33152,0,86.523,30,2,1,0,N/A,95.373,42,2,0,1,N/A,92.014,74.125.181.7,15169,89.012,74,0,1
4532,2051.7,39,33154,2,1,0,0,0,N/A,61.232,105,3,62.38,31,33664,0,72.098,33152,0,56.619,30,2,1,0,N/A,68.254,42,2,0,1,N/A,67.343,74.125.47.154,15169,59.971,74,0,1
4533,310.07,39,33154,2,1,0,0,0,N/A,90.1,105,3,88.737,31,33664,0,96.202,33152,0,93.578,30,2,1,0,N/A,98.838,42,2,0,1,N/A,84.602,74.125.47.154,15169,86.401,74,0,1
4534,298.391,39,33154,2,1,0,0,0,N/A,74.779,105,3,85.458,31,33664,0,92.507,33152,0,68.794,30,2,1,0,N/A,81.536,42,2,0,1,N/A,69.308,74.125.46.3,15169,73.925,74,0,1
4537,183.831,39,33154,2,1,0,0,0,N/A,95.08,105,3,76.302,31,33664,0,82.254,33152,0,67.668,30,2,1,0,N/A,81.635,42,2,0,1,N/A,78.797,173.194.169.76,15169,73.508,74,0,1
4540,186.159,39,33154,2,1,0,0,0,N/A,60.965,105,3,62.007,31,33664,0,73.177,33152,0,54.217,30,2,1,0,N/A,67.792,42,2,0,1,N/A,55.884,74.125.181.7,15169,59.834,74,0,1
4543,180.13,39,33154,2,1,0,0,0,N/A,83.952,105,3,62.256,31,33664,0,90.204,33152,0,54.071,30,2,1,0,N/A,68.096,42,2,0,1,N/A,80.808,74.125.181.193,15169,81.329,74,0,1
4547,265.457,39,33154,2,1,0,0,0,N/A,99.03,105,3,100.761,31,33664,0,103.514,33152,0,92.326,30,2,1,0,N/A,105.297,42,2,0,1,N/A,91.826,74.125.46.6,15169,98.578,74,0,1
4549,146.207,39,33154,2,1,0,0,0,N/A,91.059,105,3,66.322,31,33664,0,94.124,33152,0,61.761,30,2,1,0,N/A,80.243,42,2,0,1,N/A,103.539,74.125.19.14,15169,104.182,74,0,1
4551,152.752,39,33154,2,1,0,0,0,N/A,90.28,105,3,96.26,31,33664,0,105.367,33152,0,79.473,30,2,1,0,N/A,94.756,42,2,0,1,N/A,85.438,74.125.19.14,15169,84.713,74,0,1
4554,425.921,39,33154,2,1,0,0,0,N/A,97.956,105,3,99.014,31,33664,0,131.532,33152,0,103.587,30,2,1,0,N/A,122.589,42,2,0,1,N/A,93.036,173.194.98.2,15169,100.082,74,0,1
4555,191.161,39,33154,2,1,0,0,0,N/A,79.123,105,3,80.772,31,33664,0,87.552,33152,0,72.719,30,2,1,0,N/A,90.991,42,2,0,1,N/A,83.918,74.125.46.6,15169,81.112,74,0,1
4556,292.858,39,33154,2,1,0,0,0,N/A,93.631,105,3,94.899,31,33664,0,67.942,33152,0,53.688,30,2,1,0,N/A,67.6,42,2,0,1,N/A,55.774,74.125.181.7,15169,92.814,74,0,1
4563,174.85,39,33154,2,1,0,0,0,N/A,103.608,105,3,118.933,31,33664,0,159.702,33152,0,177.178,30,2,1,0,N/A,74.371,42,2,0,1,N/A,79.512,74.125.47.4,15169,66.377,74,0,1
4564,304.688,39,33154,2,1,0,0,0,N/A,60.965,105,3,62.379,31,33664,0,112.254,33152,0,53.874,30,2,1,0,N/A,68.263,42,2,0,1,N/A,57.84,74.125.181.6,15169,91.559,74,0,1
4566,313.688,39,33154,2,1,0,0,0,N/A,73.69,105,3,71.485,31,33664,0,88.137,33152,0,63.179,30,2,1,0,N/A,77.584,42,2,0,1,N/A,68.297,74.125.46.6,15169,70.07,74,0,1
4568,212.781,39,33154,2,1,0,0,0,N/A,117.461,105,3,104.704,31,33664,0,120.004,33152,0,95.855,30,2,1,0,N/A,110.694,42,2,0,1,N/A,108.104,173.194.90.11,15169,119.156,74,0,1
4569,236.369,39,33154,2,1,0,0,0,N/A,76.577,105,3,78.894,31,33664,0,91.782,33152,0,70.229,30,2,1,0,N/A,82.701,42,2,0,1,N/A,73.416,74.125.181.193,15169,75.708,74,0,1
4570,320.736,39,33154,2,1,0,0,0,N/A,78.786,105,3,76.765,31,33664,0,1643.8,33152,0,71.644,30,2,1,0,N/A,87.299,42,2,0,1,N/A,68.774,74.125.73.65,15169,75.014,74,0,1
4572,201.341,39,33154,2,1,0,0,0,N/A,87.104,105,3,93.771,31,33664,0,94.115,33152,0,79.418,30,2,1,0,N/A,93.486,42,2,0,1,N/A,82.252,74.125.47.9,15169,85.618,74,0,1
4573,368.172,39,33154,2,1,0,0,0,N/A,123.421,105,3,118.792,31,33664,0,131.566,33152,0,76.022,30,2,1,0,N/A,93.651,42,2,0,1,N/A,78.56,74.125.181.1,15169,82.355,74,0,1
4575,346.204,39,33154,2,1,0,0,0,N/A,134.103,105,3,97.259,31,33664,0,134.084,33152,0,85.236,30,2,1,0,N/A,100.16,42,2,0,1,N/A,89.716,74.125.73.89,15169,91.293,74,0,1
4576,206.668,39,33154,2,1,0,0,0,N/A,69.171,105,3,62.868,31,33664,0,81.879,33152,0,54.928,30,2,1,0,N/A,75.906,42,2,0,1,N/A,66.551,173.194.98.14,15169,60.887,74,0,1
4578,128.079,39,33154,2,1,0,0,0,N/A,84.571,105,3,85.031,31,33664,0,84.608,33152,0,89.768,30,2,1,0,N/A,100.759,42,2,0,1,N/A,72.521,74.125.73.89,15169,81.125,74,0,1
4580,306.341,39,33154,2,1,0,0,0,N/A,90.973,105,3,113.922,31,33664,0,98.714,33152,0,86.864,30,2,1,0,N/A,103.188,42,2,0,1,N/A,88.865,74.125.181.194,15169,92.754,74,0,1
4584,1030.59,39,33154,2,1,0,0,0,N/A,101,105,3,102.209,31,33664,0,116.996,33152,0,100.61,30,2,1,0,N/A,96.993,42,2,0,1,N/A,95.993,173.194.98.2,15169,94.68,74,0,1
4588,928.077,39,33154,2,1,0,0,0,N/A,143.595,105,3,118.227,31,33664,0,84.276,33152,0,84.487,30,2,1,0,N/A,98.62,42,2,0,1,N/A,94.186,74.125.47.154,15169,111.236,74,0,1
4591,287.64,39,33154,2,1,0,0,0,N/A,93.291,105,3,86.236,31,33664,0,103.374,33152,0,78.781,30,2,1,0,N/A,98.504,42,2,0,1,N/A,84.85,74.125.181.7,15169,84.308,74,0,1
4593,174.64,39,33154,2,1,0,0,0,N/A,80.327,105,3,78.996,31,33664,0,85.436,33152,0,70.763,30,2,1,0,N/A,84.449,42,2,0,1,N/A,72.582,173.194.170.13,15169,77.413,74,0,1
4594,151.473,39,33154,2,1,0,0,0,N/A,88.858,105,3,90.174,31,33664,0,98.362,33152,0,81.58,30,2,1,0,N/A,101.555,42,2,0,1,N/A,83.23,173.194.98.2,15169,87.195,74,0,1
4597,208.23,39,33154,2,1,0,0,0,N/A,70.39,105,3,71.614,31,33664,0,93.877,33152,0,63.322,30,2,1,0,N/A,77.092,42,2,0,1,N/A,65.425,74.125.47.150,15169,69.288,74,0,1
4598,94.535,39,33154,2,1,0,0,0,N/A,83.196,105,3,138.476,31,33664,0,85.614,33152,0,79.339,30,2,1,0,N/A,117.078,42,2,0,1,N/A,72.521,74.125.73.65,15169,76.506,74,0,1
4599,159.579,39,33154,2,1,0,0,0,N/A,98.135,105,3,73.869,31,33664,0,78.563,33152,0,64.836,30,2,1,0,N/A,78.662,42,2,0,1,N/A,122.051,74.125.76.4,15169,203.723,74,0,1
4600,69.731,39,33154,2,1,0,0,0,N/A,66.155,105,3,66.437,31,33664,0,75.928,33152,0,67.907,30,2,1,0,N/A,76.484,42,2,0,1,N/A,60.565,173.194.170.13,15169,64.772,74,0,1
4601,323.203,39,33154,2,1,0,0,0,N/A,80.249,105,3,86.138,31,33664,0,95.252,33152,0,72.883,30,2,1,0,N/A,94.2,42,2,0,1,N/A,83.088,74.125.47.8,15169,79.155,74,0,1
4602,296.619,39,33154,2,1,0,0,0,N/A,91.115,105,3,94.83,31,33664,0,90.705,33152,0,76.825,30,2,1,0,N/A,91.578,42,2,0,1,N/A,78.732,74.125.183.200,15169,89.746,74,0,1
4605,163.855,39,33154,2,1,0,0,0,N/A,76.904,105,3,65.795,31,33664,0,71.721,33152,0,59.452,30,2,1,0,N/A,105.7,42,2,0,1,N/A,59.315,173.194.170.13,15169,63.683,74,0,1
4611,174.904,39,33154,2,1,0,0,0,N/A,66.097,105,3,66.228,31,33664,0,75.494,33152,0,65.678,30,2,1,0,N/A,68.697,42,2,0,1,N/A,60.677,74.125.181.6,15169,67.859,74,0,1
4612,363.369,39,33154,2,1,0,0,0,N/A,75.853,105,3,75.739,31,33664,0,81.966,33152,0,67.942,30,2,1,0,N/A,84.029,42,2,0,1,N/A,87.324,74.125.46.6,15169,74.366,74,0,1
4615,155.927,39,33154,2,1,0,0,0,N/A,61.074,105,3,62.474,31,33664,0,73.338,33152,0,54.253,30,2,1,0,N/A,85.454,42,2,0,1,N/A,56.377,173.194.169.76,15169,63.967,74,0,1
4616,251.674,39,33154,2,1,0,0,0,N/A,99.293,105,3,98.534,31,33664,0,106.601,33152,0,91.276,30,2,1,0,N/A,103.684,42,2,0,1,N/A,92.556,74.125.181.14,15169,103.935,74,0,1
4617,197.735,39,33154,2,1,0,0,0,N/A,93.73,105,3,75.683,31,33664,0,80.797,33152,0,67.136,30,2,1,0,N/A,77.457,42,2,0,1,N/A,122.853,74.125.47.154,15169,71.14,74,0,1
4621,164.766,39,33154,2,1,0,0,0,N/A,84.5,105,3,377.722,31,33664,0,72.305,33152,0,57.552,30,2,1,0,N/A,71.641,42,2,0,1,N/A,59.012,74.125.47.5,15169,68.759,74,0,1
4622,315.521,39,33154,2,1,0,0,0,N/A,77.644,105,3,79.82,31,33664,0,86.459,33152,0,76.295,30,2,1,0,N/A,85.273,42,2,0,1,N/A,72.428,74.125.47.9,15169,100.805,74,0,1
4628,257.639,39,33154,2,1,0,0,0,N/A,89.441,105,3,90.073,31,33664,0,97.148,33152,0,81.593,30,2,1,0,N/A,96.769,42,2,0,1,N/A,83.435,74.125.46.3,15169,87.752,74,0,1
4629,161.567,39,33154,2,1,0,0,0,N/A,66.286,105,3,68.496,31,33664,0,77.309,33152,0,59.334,30,2,1,0,N/A,77.584,42,2,0,1,N/A,64.563,173.194.169.76,15169,65.526,74,0,1
4630,2387.29,39,33154,2,1,0,0,0,N/A,72.359,105,3,73.158,31,33664,0,80.763,33152,0,64.806,30,2,1,0,N/A,80.242,42,2,0,1,N/A,66.675,74.125.47.4,15169,70.904,74,0,1
4633,93.869,39,33154,2,1,0,0,0,N/A,86.124,105,3,85.485,31,33664,0,129.182,33152,0,77.596,30,2,1,0,N/A,92.795,42,2,0,1,N/A,95.481,74.125.73.65,15169,84.294,74,0,1
4636,65.335,39,33154,2,1,0,0,0,N/A,62.364,105,3,63.249,31,33664,0,69.331,33152,0,54.89,30,2,1,0,N/A,68.624,42,2,0,1,N/A,57.125,173.194.170.13,15169,60.722,74,0,1
4638,620.51,39,33154,2,1,0,0,0,N/A,77.285,105,3,72.234,31,33664,0,84.235,33152,0,63.719,30,2,1,0,N/A,88.975,42,2,0,1,N/A,66.106,74.125.47.5,15169,84.566,74,0,1
4639,173.62,39,33154,2,1,0,0,0,N/A,61.095,105,3,62.286,31,33664,0,68.838,33152,0,54.602,30,2,1,0,N/A,68.081,42,2,0,1,N/A,56.41,173.194.170.13,15169,60.152,74,0,1
4640,287.248,39,33154,2,1,0,0,0,N/A,69.832,105,3,63.336,31,33664,0,36.889,33152,0,55.439,30,2,1,0,N/A,71.692,42,2,0,1,N/A,84.176,74.125.47.4,15169,67.208,74,0,1
4645,316.255,39,33154,2,1,0,0,0,N/A,85.832,105,3,99.671,31,33664,0,89.777,33152,0,67.025,30,2,1,0,N/A,93.294,42,2,0,1,N/A,92.823,74.125.47.139,15169,75.636,74,0,1
4646,275.156,39,33154,2,1,0,0,0,N/A,62.163,105,3,62.295,31,33664,0,70.344,33152,0,54.049,30,2,1,0,N/A,68.235,42,2,0,1,N/A,55.896,74.125.47.14,15169,60.626,74,0,1
4647,81.836,39,33154,2,1,0,0,0,N/A,76.03,105,3,69.602,31,33664,0,82.637,33152,0,61.454,30,2,1,0,N/A,76.203,42,2,0,1,N/A,59.806,74.125.47.154,15169,66.84,74,0,1
4649,68.36,39,33154,2,1,0,0,0,N/A,65.619,105,3,66.632,31,33664,0,81.21,33152,0,58.274,30,2,1,0,N/A,89.776,42,2,0,1,N/A,59.535,173.194.169.76,15169,63.878,74,0,1
4651,179.853,39,33154,2,1,0,0,0,N/A,60.801,105,3,61.294,31,33664,0,69.08,33152,0,53.662,30,2,1,0,N/A,67.692,42,2,0,1,N/A,79.931,173.194.170.13,15169,59.826,74,0,1
4653,198.877,39,33154,2,1,0,0,0,N/A,84.883,105,3,94.021,31,33664,0,88.862,33152,0,76.338,30,2,1,0,N/A,90.103,42,2,0,1,N/A,82.127,173.194.170.13,15169,78.358,74,0,1
4655,195.712,39,33154,2,1,0,0,0,N/A,79.115,105,3,62.045,31,33664,0,89.339,33152,0,54.029,30,2,1,0,N/A,68,42,2,0,1,N/A,73.96,74.125.73.65,15169,81.971,74,0,1
4659,390.563,39,33154,2,1,0,0,0,N/A,85.763,105,3,128.43,31,33664,0,92.278,33152,0,100.156,30,2,1,0,N/A,97.203,42,2,0,1,N/A,82.575,74.125.47.12,15169,89.566,74,0,1
4660,260.572,39,33154,2,1,0,0,0,N/A,63.013,105,3,63.723,31,33664,0,70.995,33152,0,71.133,30,2,1,0,N/A,69.028,42,2,0,1,N/A,57.588,74.125.181.14,15169,61.676,74,0,1
4673,348.379,39,33154,2,1,0,0,0,N/A,114.513,105,3,116.318,31,33664,0,85.985,33152,0,76.114,30,2,1,0,N/A,85.331,42,2,0,1,N/A,73.145,74.125.47.140,15169,198.803,74,0,1
4674,1069.9,39,33154,2,1,0,0,0,N/A,90.478,105,3,82.084,31,33664,0,102.381,33152,0,72.709,30,2,1,0,N/A,87.021,42,2,0,1,N/A,79.737,74.125.19.14,15169,84.915,74,0,1
4680,75.673,39,33154,2,1,0,0,0,N/A,64.197,105,3,65.286,31,33664,0,71.277,33152,0,56.772,30,2,1,0,N/A,92.17,42,2,0,1,N/A,58.757,173.194.169.76,15169,63.532,74,0,1
4683,99.067,39,33154,2,1,0,0,0,N/A,73.25,105,3,73.725,31,33664,0,76.426,33152,0,71.403,30,2,1,0,N/A,76.406,42,2,0,1,N/A,63.718,74.125.47.5,15169,77.61,74,0,1
4686,239.87,39,33154,2,1,0,0,0,N/A,88.782,105,3,89.312,31,33664,0,109.315,33152,0,80.969,30,2,1,0,N/A,96.434,42,2,0,1,N/A,83.362,173.194.98.2,15169,87.308,74,0,1
4697,172.754,39,33154,2,1,0,0,0,N/A,89.032,105,3,62.126,31,33664,0,93.767,33152,0,54.052,30,2,1,0,N/A,70.26,42,2,0,1,N/A,55.678,173.194.169.76,15169,92.245,74,0,1
4706,206.215,39,33154,2,1,0,0,0,N/A,74.282,105,3,81.439,31,33664,0,87.544,33152,0,54.335,30,2,1,0,N/A,68.348,42,2,0,1,N/A,58.108,74.125.183.200,15169,79.568,74,0,1
4709,220.876,39,33154,2,1,0,0,0,N/A,94.366,105,3,99.613,31,33664,0,97.988,33152,0,77.923,30,2,1,0,N/A,94.258,42,2,0,1,N/A,80.47,74.125.47.154,15169,82.703,74,0,1
4712,201.483,39,33154,2,1,0,0,0,N/A,67.071,105,3,68.877,31,33664,0,99.925,33152,0,62.488,30,2,1,0,N/A,76.56,42,2,0,1,N/A,64.945,74.125.73.65,15169,88.639,74,0,1
4717,174.549,39,33154,2,1,0,0,0,N/A,70.551,105,3,68.701,31,33664,0,77.791,33152,0,60.386,30,2,1,0,N/A,78.091,42,2,0,1,N/A,65.548,173.194.170.13,15169,67.225,74,0,1
4718,89.041,39,33154,2,1,0,0,0,N/A,86.213,105,3,93.581,31,33664,0,123.772,33152,0,78.339,30,2,1,0,N/A,92.097,42,2,0,1,N/A,79.003,74.125.181.6,15169,84.386,74,0,1
4719,301.666,39,33154,2,1,0,0,0,N/A,63.693,105,3,64.305,31,33664,0,71.547,33152,0,56.73,30,2,1,0,N/A,70.424,42,2,0,1,N/A,59.17,173.194.170.13,15169,62.436,74,0,1
4721,1910.07,39,33154,2,1,0,0,0,N/A,80.39,105,3,67.572,31,33664,0,69.942,33152,0,54.501,30,2,1,0,N/A,74.038,42,2,0,1,N/A,74.167,74.125.190.20,15169,64.947,74,0,1
4722,471.166,39,33154,2,1,0,0,0,N/A,127.763,105,3,141.854,31,33664,0,104.234,33152,0,54.518,30,2,1,0,N/A,68.08,42,2,0,1,N/A,95.375,173.194.171.13,15169,327.362,74,0,1
4723,338.511,39,33154,2,1,0,0,0,N/A,60.839,105,3,62.18,31,33664,0,69.594,33152,0,54.245,30,2,1,0,N/A,79.281,42,2,0,1,N/A,67.768,74.125.181.14,15169,60.096,74,0,1
4724,88.544,39,33154,2,1,0,0,0,N/A,84.533,105,3,85.884,31,33664,0,90.512,33152,0,76.13,30,2,1,0,N/A,90.045,42,2,0,1,N/A,79.844,173.194.170.13,15169,82.413,74,0,1
4726,371.466,39,33154,2,1,0,0,0,N/A,78.854,105,3,79.782,31,33664,0,68.805,33152,0,54.491,30,2,1,0,N/A,85.354,42,2,0,1,N/A,73.38,74.125.46.6,15169,76.126,74,0,1
4735,200.911,39,33154,2,1,0,0,0,N/A,72.274,105,3,72.34,31,33664,0,80.444,33152,0,54.332,30,2,1,0,N/A,78.798,42,2,0,1,N/A,68.234,74.125.47.150,15169,67.614,74,0,1
4740,201.926,39,33154,2,1,0,0,0,N/A,88.924,105,3,94.57,31,33664,0,95.999,33152,0,84.132,30,2,1,0,N/A,97.041,42,2,0,1,N/A,86.76,173.194.170.13,15169,90.524,74,0,1
4741,175.337,39,33154,2,1,0,0,0,N/A,70.23,105,3,74.695,31,33664,0,77.489,33152,0,65.37,30,2,1,0,N/A,76.352,42,2,0,1,N/A,64.434,74.125.181.14,15169,68.769,74,0,1
4745,217.234,39,33154,2,1,0,0,0,N/A,70.573,105,3,72.607,31,33664,0,78.822,33152,0,63.441,30,2,1,0,N/A,78.216,42,2,0,1,N/A,79.357,173.194.169.76,15169,69.912,74,0,1
4746,182.364,39,33154,2,1,0,0,0,N/A,99.521,105,3,103.658,31,33664,0,105.367,33152,0,90.725,30,2,1,0,N/A,104.276,42,2,0,1,N/A,93.266,74.125.73.65,15169,97.908,74,0,1
4751,369.943,39,33154,2,1,0,0,0,N/A,68.238,105,3,80.227,31,33664,0,80.44,33152,0,54.133,30,2,1,0,N/A,68.199,42,2,0,1,N/A,55.49,173.194.98.10,15169,60.157,74,0,1
4752,494.909,39,33154,2,1,0,0,0,N/A,168.3,105,3,104.638,31,33664,0,133.548,33152,0,148.111,30,2,1,0,N/A,165.946,42,2,0,1,N/A,77.968,74.125.46.3,15169,92.818,74,0,1
4754,458.566,39,33154,2,1,0,0,0,N/A,91.798,105,3,96.139,31,33664,0,98.525,33152,0,54.299,30,2,1,0,N/A,68.119,42,2,0,1,N/A,56.086,74.125.41.70,15169,89.969,74,0,1
4756,232.8,39,33154,2,1,0,0,0,N/A,61.276,105,3,71.975,31,33664,0,68.539,33152,0,54.485,30,2,1,0,N/A,83.863,42,2,0,1,N/A,66.31,74.125.46.6,15169,60.055,74,0,1
4763,325.266,39,33154,2,1,0,0,0,N/A,81.806,105,3,82.255,31,33664,0,90.303,33152,0,73.287,30,2,1,0,N/A,88.027,42,2,0,1,N/A,74.882,74.125.181.12,15169,79.642,74,0,1
4772,684.275,39,33154,2,1,0,0,0,N/A,87.293,105,3,86.165,31,33664,0,89.05,33152,0,76.287,30,2,1,0,N/A,90.252,42,2,0,1,N/A,69.872,74.125.47.9,15169,89.7,74,0,1
4776,549.549,39,33154,2,1,0,0,0,N/A,112.659,105,3,112.427,31,33664,0,119.218,33152,0,71.197,30,2,1,0,N/A,85.419,42,2,0,1,N/A,106.065,74.125.190.14,15169,109.66,74,0,1
4777,333.755,39,33154,2,1,0,0,0,N/A,91.102,105,3,109.262,31,33664,0,92.238,33152,0,82.846,30,2,1,0,N/A,96.389,42,2,0,1,N/A,76.588,74.125.47.141,15169,82.45,74,0,1
4778,448.878,39,33154,2,1,0,0,0,N/A,102.409,105,3,103.493,31,33664,0,111.518,33152,0,96.61,30,2,1,0,N/A,109.561,42,2,0,1,N/A,97.73,173.194.93.20,15169,102.831,74,0,1
4779,657.117,39,33154,2,1,0,0,0,N/A,82.444,105,3,101.017,31,33664,0,127.856,33152,0,74.865,30,2,1,0,N/A,94.735,42,2,0,1,N/A,79.372,74.125.181.194,15169,80.109,74,0,1
4780,231.661,39,33154,2,1,0,0,0,N/A,69.961,105,3,88.914,31,33664,0,82.676,33152,0,57.3,30,2,1,0,N/A,76.083,42,2,0,1,N/A,75.318,173.194.98.2,15169,76.451,74,0,1
